2020-12-28 22:40:49,997:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:40:49,997:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:40:53,865:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:53,865:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:53,865:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,095:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,095:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,095:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,308:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,308:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,308:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,528:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,528:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,528:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
